match_id,start_time,win,hero_id,account_id,leaguename
2557955371,1470679251,true,62,112377459,The International 2016
2557955371,1470679251,false,8,19672354,The International 2016
2557955371,1470679251,false,65,38628747,The International 2016
2557955371,1470679251,false,98,105248644,The International 2016
2557955371,1470679251,false,107,25907144,The International 2016
2557955371,1470679251,false,79,94155156,The International 2016
2557955371,1470679251,true,44,93119769,The International 2016
2557955371,1470679251,true,71,145550466,The International 2016
2557955371,1470679251,true,41,101450083,The International 2016
2557955371,1470679251,true,55,88933594,The International 2016
2558033556,1470683069,false,73,93119769,The International 2016
2558033556,1470683069,true,76,105248644,The International 2016
2558033556,1470683069,true,89,25907144,The International 2016
2558033556,1470683069,true,111,94155156,The International 2016
2558033556,1470683069,false,20,145550466,The International 2016
2558033556,1470683069,false,40,101450083,The International 2016
2558033556,1470683069,false,41,88933594,The International 2016
2558033556,1470683069,false,9,112377459,The International 2016
2558033556,1470683069,true,65,38628747,The International 2016
2558033556,1470683069,true,109,19672354,The International 2016
2558113366,1470687250,false,90,94155156,The International 2016
2558113366,1470687250,true,79,145550466,The International 2016
2558113366,1470687250,true,74,101450083,The International 2016
2558113366,1470687250,true,2,88933594,The International 2016
2558113366,1470687250,true,84,112377459,The International 2016
2558113366,1470687250,true,44,93119769,The International 2016
2558113366,1470687250,false,18,19672354,The International 2016
2558113366,1470687250,false,41,38628747,The International 2016
2558113366,1470687250,false,34,105248644,The International 2016
2558113366,1470687250,false,103,25907144,The International 2016
2558190331,1470691206,true,6,129585121,The International 2016
2558190331,1470691206,false,2,84429681,The International 2016
2558190331,1470691206,false,73,86700461,The International 2016
2558190331,1470691206,false,53,86725175,The International 2016
2558190331,1470691206,false,111,103735745,The International 2016
2558190331,1470691206,false,23,87382579,The International 2016
2558190331,1470691206,true,86,111114687,The International 2016
2558190331,1470691206,true,90,102644565,The International 2016
2558190331,1470691206,true,78,118134220,The International 2016
2558190331,1470691206,true,9,101586543,The International 2016
2558255566,1470695499,true,79,103735745,The International 2016
2558255566,1470695499,true,48,86725175,The International 2016
2558255566,1470695499,true,74,86700461,The International 2016
2558255566,1470695499,true,98,84429681,The International 2016
2558255566,1470695499,false,89,129585121,The International 2016
2558255566,1470695499,false,9,101586543,The International 2016
2558255566,1470695499,false,105,118134220,The International 2016
2558255566,1470695499,false,14,102644565,The International 2016
2558255566,1470695499,false,101,111114687,The International 2016
2558255566,1470695499,true,23,87382579,The International 2016
2558290213,1470698250,false,65,84429681,The International 2016
2558290213,1470698250,true,93,129585121,The International 2016
2558290213,1470698250,true,98,101586543,The International 2016
2558290213,1470698250,true,96,118134220,The International 2016
2558290213,1470698250,true,66,102644565,The International 2016
2558290213,1470698250,true,86,111114687,The International 2016
2558290213,1470698250,false,32,87382579,The International 2016
2558290213,1470698250,false,111,103735745,The International 2016
2558290213,1470698250,false,10,86725175,The International 2016
2558290213,1470698250,false,74,86700461,The International 2016
2558332885,1470701768,true,75,85805514,The International 2016
2558332885,1470701768,false,63,139280377,The International 2016
2558332885,1470701768,true,103,173476224,The International 2016
2558332885,1470701768,true,34,184950344,The International 2016
2558332885,1470701768,true,109,132309493,The International 2016
2558332885,1470701768,true,65,187619311,The International 2016
2558332885,1470701768,false,9,101695162,The International 2016
2558332885,1470701768,false,17,108484186,The International 2016
2558332885,1470701768,false,2,80929738,The International 2016
2558332885,1470701768,false,20,114239371,The International 2016
2558387942,1470706009,false,73,86745912,The International 2016
2558387942,1470706009,true,112,89407113,The International 2016
2558387942,1470706009,true,106,130416036,The International 2016
2558387942,1470706009,true,8,106863163,The International 2016
2558387942,1470706009,true,23,89217927,The International 2016
2558387942,1470706009,true,9,98887913,The International 2016
2558387942,1470706009,false,79,6922000,The International 2016
2558387942,1470706009,false,38,30237211,The International 2016
2558387942,1470706009,false,109,43276219,The International 2016
2558387942,1470706009,false,20,87278757,The International 2016
2558473213,1470712106,false,75,4281729,The International 2016
2558473213,1470712106,false,2,86738694,The International 2016
2558473213,1470712106,false,60,89117038,The International 2016
2558473213,1470712106,false,28,169025618,The International 2016
2558473213,1470712106,false,54,100317750,The International 2016
2558473213,1470712106,true,12,89871557,The International 2016
2558473213,1470712106,true,27,102099826,The International 2016
2558473213,1470712106,true,46,116585378,The International 2016
2558473213,1470712106,true,62,111034589,The International 2016
2558473213,1470712106,true,29,93616251,The International 2016
2558534849,1470715885,true,62,82262664,The International 2016
2558534849,1470715885,true,43,86799300,The International 2016
2558534849,1470715885,true,79,26771994,The International 2016
2558534849,1470715885,true,2,34505203,The International 2016
2558534849,1470715885,true,89,72312627,The International 2016
2558534849,1470715885,false,111,117421467,The International 2016
2558534849,1470715885,false,58,176184718,The International 2016
2558534849,1470715885,false,39,70388657,The International 2016
2558534849,1470715885,false,53,169181898,The International 2016
2558534849,1470715885,false,41,89550641,The International 2016
2559987699,1470764623,false,90,41288955,The International 2016
2559987699,1470764623,false,17,41231571,The International 2016
2559987699,1470764623,false,6,101495620,The International 2016
2559987699,1470764623,false,84,3916428,The International 2016
2559987699,1470764623,false,99,76482434,The International 2016
2559987699,1470764623,true,16,134276083,The International 2016
2559987699,1470764623,true,85,89423756,The International 2016
2559987699,1470764623,true,79,113800818,The International 2016
2559987699,1470764623,true,8,84772440,The International 2016
2559987699,1470764623,true,9,135878232,The International 2016
2560069057,1470768182,true,9,135878232,The International 2016
2560069057,1470768182,false,65,41231571,The International 2016
2560069057,1470768182,true,18,84772440,The International 2016
2560069057,1470768182,true,79,113800818,The International 2016
2560069057,1470768182,true,103,89423756,The International 2016
2560069057,1470768182,true,16,134276083,The International 2016
2560069057,1470768182,false,80,76482434,The International 2016
2560069057,1470768182,false,84,3916428,The International 2016
2560069057,1470768182,false,44,101495620,The International 2016
2560069057,1470768182,false,101,41288955,The International 2016
2560158271,1470772303,true,17,111620041,The International 2016
2560158271,1470772303,false,79,88553213,The International 2016
2560158271,1470772303,false,93,88508515,The International 2016
2560158271,1470772303,false,49,89157606,The International 2016
2560158271,1470772303,false,103,139876032,The International 2016
2560158271,1470772303,true,18,87177591,The International 2016
2560158271,1470772303,true,91,73562326,The International 2016
2560158271,1470772303,true,112,86727555,The International 2016
2560158271,1470772303,true,65,87276347,The International 2016
2560158271,1470772303,false,28,87012746,The International 2016
2560226228,1470775803,false,54,88508515,The International 2016
2560226228,1470775803,false,101,139876032,The International 2016
2560226228,1470775803,false,73,89157606,The International 2016
2560226228,1470775803,false,111,88553213,The International 2016
2560226228,1470775803,false,16,87012746,The International 2016
2560226228,1470775803,true,79,86727555,The International 2016
2560226228,1470775803,true,98,111620041,The International 2016
2560226228,1470775803,true,41,87276347,The International 2016
2560226228,1470775803,true,103,73562326,The International 2016
2560226228,1470775803,true,10,87177591,The International 2016
2560320998,1470782101,true,2,187619311,The International 2016
2560320998,1470782101,true,54,132309493,The International 2016
2560320998,1470782101,true,12,184950344,The International 2016
2560320998,1470782101,true,103,173476224,The International 2016
2560320998,1470782101,true,20,85805514,The International 2016
2560320998,1470782101,false,6,19672354,The International 2016
2560320998,1470782101,false,41,38628747,The International 2016
2560320998,1470782101,false,94,105248644,The International 2016
2560320998,1470782101,false,58,25907144,The International 2016
2560320998,1470782101,false,30,94155156,The International 2016
2560377671,1470786828,true,50,85805514,The International 2016
2560377671,1470786828,false,19,19672354,The International 2016
2560377671,1470786828,false,55,38628747,The International 2016
2560377671,1470786828,false,106,105248644,The International 2016
2560377671,1470786828,false,91,25907144,The International 2016
2560377671,1470786828,false,84,94155156,The International 2016
2560377671,1470786828,true,41,187619311,The International 2016
2560377671,1470786828,true,6,132309493,The International 2016
2560377671,1470786828,true,59,184950344,The International 2016
2560377671,1470786828,true,20,173476224,The International 2016
2560446360,1470792400,false,86,89407113,The International 2016
2560446360,1470792400,false,54,130416036,The International 2016
2560446360,1470792400,false,46,106863163,The International 2016
2560446360,1470792400,false,103,89217927,The International 2016
2560446360,1470792400,false,65,98887913,The International 2016
2560446360,1470792400,true,88,84429681,The International 2016
2560446360,1470792400,true,74,86700461,The International 2016
2560446360,1470792400,true,89,86725175,The International 2016
2560446360,1470792400,true,79,103735745,The International 2016
2560446360,1470792400,true,23,87382579,The International 2016
2560502724,1470796166,true,9,86700461,The International 2016
2560502724,1470796166,true,72,86725175,The International 2016
2560502724,1470796166,true,112,103735745,The International 2016
2560502724,1470796166,true,62,87382579,The International 2016
2560502724,1470796166,false,87,89407113,The International 2016
2560502724,1470796166,false,36,130416036,The International 2016
2560502724,1470796166,true,98,84429681,The International 2016
2560502724,1470796166,false,49,106863163,The International 2016
2560502724,1470796166,false,103,89217927,The International 2016
2560502724,1470796166,false,38,98887913,The International 2016
2562091541,1470850986,false,9,41231571,The International 2016
2562091541,1470850986,false,50,41288955,The International 2016
2562091541,1470850986,false,6,101495620,The International 2016
2562091541,1470850986,false,103,3916428,The International 2016
2562091541,1470850986,false,29,76482434,The International 2016
2562091541,1470850986,true,18,89871557,The International 2016
2562091541,1470850986,true,79,102099826,The International 2016
2562091541,1470850986,true,17,116585378,The International 2016
2562091541,1470850986,true,62,111034589,The International 2016
2562091541,1470850986,true,28,93616251,The International 2016
2562207201,1470856143,false,58,41288955,The International 2016
2562207201,1470856143,true,41,89871557,The International 2016
2562207201,1470856143,true,9,102099826,The International 2016
2562207201,1470856143,true,98,116585378,The International 2016
2562207201,1470856143,true,30,111034589,The International 2016
2562207201,1470856143,true,65,93616251,The International 2016
2562207201,1470856143,false,13,41231571,The International 2016
2562207201,1470856143,false,54,101495620,The International 2016
2562207201,1470856143,false,86,3916428,The International 2016
2562207201,1470856143,false,53,76482434,The International 2016
2562303634,1470860629,false,23,82262664,The International 2016
2562303634,1470860629,true,89,87012746,The International 2016
2562303634,1470860629,true,88,88553213,The International 2016
2562303634,1470860629,true,54,88508515,The International 2016
2562303634,1470860629,true,65,89157606,The International 2016
2562303634,1470860629,true,79,139876032,The International 2016
2562303634,1470860629,false,106,72312627,The International 2016
2562303634,1470860629,false,16,34505203,The International 2016
2562303634,1470860629,false,90,26771994,The International 2016
2562303634,1470860629,false,9,86799300,The International 2016
2562388622,1470865426,true,16,34505203,The International 2016
2562388622,1470865426,true,79,26771994,The International 2016
2562388622,1470865426,true,9,86799300,The International 2016
2562388622,1470865426,true,85,82262664,The International 2016
2562388622,1470865426,false,65,87012746,The International 2016
2562388622,1470865426,false,66,88553213,The International 2016
2562388622,1470865426,false,8,88508515,The International 2016
2562388622,1470865426,false,98,89157606,The International 2016
2562388622,1470865426,false,87,139876032,The International 2016
2562388622,1470865426,true,10,72312627,The International 2016
2562425844,1470867900,false,65,87012746,The International 2016
2562425844,1470867900,true,1,72312627,The International 2016
2562425844,1470867900,true,2,34505203,The International 2016
2562425844,1470867900,true,79,26771994,The International 2016
2562425844,1470867900,true,9,86799300,The International 2016
2562425844,1470867900,true,85,82262664,The International 2016
2562425844,1470867900,false,27,88553213,The International 2016
2562425844,1470867900,false,10,88508515,The International 2016
2562425844,1470867900,false,98,89157606,The International 2016
2562425844,1470867900,false,91,139876032,The International 2016
2562482317,1470872258,false,74,101450083,The International 2016
2562482317,1470872258,false,55,88933594,The International 2016
2562482317,1470872258,false,111,112377459,The International 2016
2562482317,1470872258,false,44,93119769,The International 2016
2562482317,1470872258,true,91,111114687,The International 2016
2562482317,1470872258,true,37,102644565,The International 2016
2562482317,1470872258,true,13,118134220,The International 2016
2562482317,1470872258,true,39,101586543,The International 2016
