match_id,start_time,win,hero_id,account_id,leaguename
37037383,1346433231,false,53,86762037,The International 2012
37037383,1346433231,true,29,98887913,The International 2012
37037383,1346433231,true,1,98837977,The International 2012
37037383,1346433231,true,74,98878010,The International 2012
37037383,1346433231,true,27,89371588,The International 2012
37037383,1346433231,true,86,108354417,The International 2012
37037383,1346433231,false,79,89330493,The International 2012
37037383,1346433231,false,23,89871557,The International 2012
37037383,1346433231,false,60,94362277,The International 2012
37037383,1346433231,false,52,93670407,The International 2012
37047833,1346436765,false,39,89871557,The International 2012
37047833,1346436765,false,58,89330493,The International 2012
37047833,1346436765,false,21,94362277,The International 2012
37047833,1346436765,false,86,93670407,The International 2012
37047833,1346436765,false,74,86762037,The International 2012
37047833,1346436765,true,38,98887913,The International 2012
37047833,1346436765,true,52,89371588,The International 2012
37047833,1346436765,true,87,98878010,The International 2012
37047833,1346436765,true,81,108354417,The International 2012
37047833,1346436765,true,10,98837977,The International 2012
37062303,1346442010,false,39,68740191,The International 2012
37062303,1346442010,true,66,41470731,The International 2012
37062303,1346442010,true,74,87360406,The International 2012
37062303,1346442010,true,89,67601693,The International 2012
37062303,1346442010,true,38,89406397,The International 2012
37062303,1346442010,true,86,86715129,The International 2012
37062303,1346442010,false,34,84772440,The International 2012
37062303,1346442010,false,81,33485719,The International 2012
37062303,1346442010,false,90,82630959,The International 2012
37062303,1346442010,false,25,85417034,The International 2012
37071397,1346445588,false,19,67601693,The International 2012
37071397,1346445588,true,74,84772440,The International 2012
37071397,1346445588,true,39,33485719,The International 2012
37071397,1346445588,true,68,82630959,The International 2012
37071397,1346445588,true,10,68740191,The International 2012
37071397,1346445588,true,40,85417034,The International 2012
37071397,1346445588,false,52,41470731,The International 2012
37071397,1346445588,false,46,87360406,The International 2012
37071397,1346445588,false,29,89406397,The International 2012
37071397,1346445588,false,31,86715129,The International 2012
37078069,1346448453,true,74,84772440,The International 2012
37078069,1346448453,true,62,33485719,The International 2012
37078069,1346448453,true,68,82630959,The International 2012
37078069,1346448453,true,10,68740191,The International 2012
37078069,1346448453,true,29,85417034,The International 2012
37078069,1346448453,false,9,41470731,The International 2012
37078069,1346448453,false,53,87360406,The International 2012
37078069,1346448453,false,1,67601693,The International 2012
37078069,1346448453,false,38,89406397,The International 2012
37078069,1346448453,false,40,86715129,The International 2012
37086655,1346452109,true,40,82327674,The International 2012
37086655,1346452109,false,80,87177591,The International 2012
37086655,1346452109,false,90,85805514,The International 2012
37086655,1346452109,false,74,30237211,The International 2012
37086655,1346452109,false,52,87276347,The International 2012
37086655,1346452109,false,66,59457413,The International 2012
37086655,1346452109,true,29,88553213,The International 2012
37086655,1346452109,true,10,90137663,The International 2012
37086655,1346452109,true,55,90045009,The International 2012
37086655,1346452109,true,46,88585077,The International 2012
37091652,1346454865,false,16,88553213,The International 2012
37091652,1346454865,true,33,59457413,The International 2012
37091652,1346454865,true,5,87276347,The International 2012
37091652,1346454865,true,29,85805514,The International 2012
37091652,1346454865,true,86,30237211,The International 2012
37091652,1346454865,true,10,87177591,The International 2012
37091652,1346454865,false,52,82327674,The International 2012
37091652,1346454865,false,80,90137663,The International 2012
37091652,1346454865,false,74,88585077,The International 2012
37091652,1346454865,false,62,90045009,The International 2012
37095808,1346457313,true,86,88553213,The International 2012
37095808,1346457313,false,52,59457413,The International 2012
37095808,1346457313,false,5,87276347,The International 2012
37095808,1346457313,false,74,30237211,The International 2012
37095808,1346457313,false,62,85805514,The International 2012
37095808,1346457313,false,10,87177591,The International 2012
37095808,1346457313,true,40,82327674,The International 2012
37095808,1346457313,true,48,90137663,The International 2012
37095808,1346457313,true,60,88585077,The International 2012
37095808,1346457313,true,29,90045009,The International 2012
37103486,1346462166,true,52,107644273,The International 2012
37103486,1346462166,false,48,90892734,The International 2012
37103486,1346462166,false,66,90892194,The International 2012
37103486,1346462166,false,40,90881881,The International 2012
37103486,1346462166,false,34,90882159,The International 2012
37103486,1346462166,false,21,91698091,The International 2012
37103486,1346462166,true,29,87278757,The International 2012
37103486,1346462166,true,1,89625472,The International 2012
37103486,1346462166,true,39,70388657,The International 2012
37103486,1346462166,true,61,89326318,The International 2012
37107482,1346464800,false,52,107644273,The International 2012
37107482,1346464800,false,77,87278757,The International 2012
37107482,1346464800,false,16,89625472,The International 2012
37107482,1346464800,false,13,70388657,The International 2012
37107482,1346464800,false,33,89326318,The International 2012
37107482,1346464800,true,10,90892734,The International 2012
37107482,1346464800,true,7,90881881,The International 2012
37107482,1346464800,true,53,90892194,The International 2012
37107482,1346464800,true,21,91698091,The International 2012
37107482,1346464800,true,45,90882159,The International 2012
37113046,1346468584,false,89,90892734,The International 2012
37113046,1346468584,false,50,90881881,The International 2012
37113046,1346468584,false,40,90892194,The International 2012
37113046,1346468584,false,78,90882159,The International 2012
37113046,1346468584,false,33,91698091,The International 2012
37113046,1346468584,true,77,87278757,The International 2012
