match_id,start_time,win,hero_id,account_id,leaguename
1684227514,1438626716,true,50,89407113,The International 2015
1684227514,1438626716,true,12,108382060,The International 2015
1684227514,1438626716,true,100,98878010,The International 2015
1684227514,1438626716,true,17,106863163,The International 2015
1684227514,1438626716,true,90,98887913,The International 2015
1684227514,1438626716,false,39,89269794,The International 2015
1684227514,1438626716,false,89,123051238,The International 2015
1684227514,1438626716,false,2,112250781,The International 2015
1684227514,1438626716,false,30,91064780,The International 2015
1684227514,1438626716,false,49,86725175,The International 2015
1684334726,1438631382,true,1,89269794,The International 2015
1684334726,1438631382,true,62,123051238,The International 2015
1684334726,1438631382,true,97,112250781,The International 2015
1684334726,1438631382,true,87,91064780,The International 2015
1684334726,1438631382,true,39,86725175,The International 2015
1684334726,1438631382,false,50,89407113,The International 2015
1684334726,1438631382,false,77,108382060,The International 2015
1684334726,1438631382,false,100,98878010,The International 2015
1684334726,1438631382,false,17,106863163,The International 2015
1684334726,1438631382,false,25,98887913,The International 2015
1684419960,1438635449,true,86,89407113,The International 2015
1684419960,1438635449,true,72,108382060,The International 2015
1684419960,1438635449,true,51,98878010,The International 2015
1684419960,1438635449,true,106,106863163,The International 2015
1684419960,1438635449,true,62,98887913,The International 2015
1684419960,1438635449,false,12,89269794,The International 2015
1684419960,1438635449,false,100,123051238,The International 2015
1684419960,1438635449,false,97,112250781,The International 2015
1684419960,1438635449,false,50,91064780,The International 2015
1684419960,1438635449,false,25,86725175,The International 2015
1684521403,1438641099,false,15,43276219,The International 2015
1684521403,1438641099,false,49,86799300,The International 2015
1684521403,1438641099,false,91,19672354,The International 2015
1684521403,1438641099,false,3,87382579,The International 2015
1684521403,1438641099,false,53,88719902,The International 2015
1684521403,1438641099,true,112,140153524,The International 2015
1684521403,1438641099,true,51,131237305,The International 2015
1684521403,1438641099,true,62,142750189,The International 2015
1684521403,1438641099,true,25,101375717,The International 2015
1684521403,1438641099,true,72,130416036,The International 2015
1684571786,1438644485,false,72,43276219,The International 2015
1684571786,1438644485,true,12,130416036,The International 2015
1684571786,1438644485,true,25,101375717,The International 2015
1684571786,1438644485,true,62,142750189,The International 2015
1684571786,1438644485,true,55,131237305,The International 2015
1684571786,1438644485,true,30,140153524,The International 2015
1684571786,1438644485,false,104,88719902,The International 2015
1684571786,1438644485,false,101,87382579,The International 2015
1684571786,1438644485,false,91,19672354,The International 2015
1684571786,1438644485,false,22,86799300,The International 2015
1684715899,1438653510,true,62,112377459,The International 2015
1684715899,1438653510,true,11,93119769,The International 2015
1684715899,1438653510,true,8,87012746,The International 2015
1684715899,1438653510,true,30,89603649,The International 2015
1684715899,1438653510,false,46,89157606,The International 2015
1684715899,1438653510,true,71,3940262,The International 2015
1684715899,1438653510,false,39,123854991,The International 2015
1684715899,1438653510,false,112,100883708,The International 2015
1684715899,1438653510,false,51,138885864,The International 2015
1684715899,1438653510,false,26,89217927,The International 2015
1684809000,1438658562,false,100,86723143,The International 2015
1684809000,1438658562,true,7,113800818,The International 2015
1684809000,1438658562,true,48,88508515,The International 2015
1684809000,1438658562,true,39,84772440,The International 2015
1684809000,1438658562,true,11,90882159,The International 2015
1684809000,1438658562,true,86,101695162,The International 2015
1684809000,1438658562,false,91,117421467,The International 2015
1684809000,1438658562,false,25,70388657,The International 2015
1684809000,1438658562,false,1,89625472,The International 2015
1684809000,1438658562,false,50,176184718,The International 2015
1684903975,1438663791,true,7,106809101,The International 2015
1684903975,1438663791,true,71,94338967,The International 2015
1684903975,1438663791,true,49,87586992,The International 2015
1684903975,1438663791,true,72,26316691,The International 2015
1684903975,1438663791,true,50,94049589,The International 2015
1684903975,1438663791,false,55,93616251,The International 2015
1684903975,1438663791,false,25,102020930,The International 2015
1684903975,1438663791,false,42,91644707,The International 2015
1684903975,1438663791,false,11,92551671,The International 2015
1684903975,1438663791,false,89,89871557,The International 2015
1685000902,1438668087,true,50,82327674,The International 2015
1685000902,1438668087,true,86,88553213,The International 2015
1685000902,1438668087,true,11,88585077,The International 2015
1685000902,1438668087,true,12,90892734,The International 2015
1685000902,1438668087,true,71,89246836,The International 2015
1685000902,1438668087,false,25,101450083,The International 2015
1685000902,1438668087,false,4,88933594,The International 2015
1685000902,1438668087,false,22,32936165,The International 2015
1685000902,1438668087,false,7,26771994,The International 2015
1685000902,1438668087,false,64,105599955,The International 2015
1686604927,1438711799,false,39,49317728,The International 2015
1686604927,1438711799,false,100,94155156,The International 2015
1686604927,1438711799,false,51,38628747,The International 2015
1686604927,1438711799,false,66,50828662,The International 2015
1686604927,1438711799,false,56,87293485,The International 2015
1686604927,1438711799,true,112,86727555,The International 2015
1686604927,1438711799,true,25,111620041,The International 2015
1686604927,1438711799,true,16,87276347,The International 2015
1686604927,1438711799,true,89,40547474,The International 2015
1686604927,1438711799,true,1,87177591,The International 2015
1686838227,1438720866,true,106,111620041,The International 2015
1686838227,1438720866,false,25,94155156,The International 2015
1686838227,1438720866,false,98,38628747,The International 2015
1686838227,1438720866,false,50,50828662,The International 2015
1686838227,1438720866,false,18,87293485,The International 2015
1686838227,1438720866,true,5,86727555,The International 2015
1686838227,1438720866,false,49,49317728,The International 2015
1686838227,1438720866,true,100,87276347,The International 2015
1686838227,1438720866,true,89,40547474,The International 2015
1686838227,1438720866,true,15,87177591,The International 2015
1686931489,1438725370,true,72,139280377,The International 2015
1686931489,1438725370,true,112,114239371,The International 2015
1686931489,1438725370,true,17,108376607,The International 2015
1686931489,1438725370,true,62,89423756,The International 2015
1686931489,1438725370,true,110,91698091,The International 2015
1686931489,1438725370,false,11,86745912,The International 2015
1686931489,1438725370,false,3,82262664,The International 2015
1686931489,1438725370,false,47,41231571,The International 2015
1686931489,1438725370,false,71,73562326,The International 2015
1686931489,1438725370,false,50,87278757,The International 2015
1687000541,1438729857,false,50,87278757,The International 2015
1687000541,1438729857,false,2,73562326,The International 2015
1687000541,1438729857,false,11,41231571,The International 2015
1687000541,1438729857,false,30,82262664,The International 2015
1687000541,1438729857,false,1,86745912,The International 2015
1687000541,1438729857,true,55,91698091,The International 2015
1687000541,1438729857,true,60,89423756,The International 2015
1687000541,1438729857,true,46,108376607,The International 2015
1687000541,1438729857,true,86,114239371,The International 2015
1687000541,1438729857,true,72,139280377,The International 2015
1687063262,1438734381,false,15,89269794,The International 2015
1687063262,1438734381,true,99,3940262,The International 2015
1687063262,1438734381,true,91,112377459,The International 2015
1687063262,1438734381,true,46,93119769,The International 2015
1687063262,1438734381,true,25,87012746,The International 2015
1687063262,1438734381,true,26,89603649,The International 2015
1687063262,1438734381,false,17,86725175,The International 2015
1687063262,1438734381,false,30,91064780,The International 2015
1687063262,1438734381,false,39,112250781,The International 2015
1687063262,1438734381,false,112,123051238,The International 2015
1687118078,1438737799,true,12,87012746,The International 2015
1687118078,1438737799,false,46,86725175,The International 2015
