match_id,start_time,win,hero_id,account_id,leaguename
266642819,1375906069,false,63,89625472,The International 2013 Pass
266642819,1375906069,false,49,70388657,The International 2013 Pass
266642819,1375906069,false,3,87278757,The International 2013 Pass
266642819,1375906069,false,89,82262664,The International 2013 Pass
266642819,1375906069,false,9,86723143,The International 2013 Pass
266642819,1375906069,true,73,89871557,The International 2013 Pass
266642819,1375906069,true,88,89249333,The International 2013 Pass
266642819,1375906069,true,92,89330493,The International 2013 Pass
266642819,1375906069,true,29,91644707,The International 2013 Pass
266642819,1375906069,true,53,93616251,The International 2013 Pass
266675550,1375909776,true,66,87278757,The International 2013 Pass
266675550,1375909776,false,38,91644707,The International 2013 Pass
266675550,1375909776,false,16,89330493,The International 2013 Pass
266675550,1375909776,false,79,89249333,The International 2013 Pass
266675550,1375909776,false,15,89871557,The International 2013 Pass
266675550,1375909776,true,62,86723143,The International 2013 Pass
266675550,1375909776,true,3,82262664,The International 2013 Pass
266675550,1375909776,true,13,70388657,The International 2013 Pass
266675550,1375909776,true,54,89625472,The International 2013 Pass
266675550,1375909776,false,53,93616251,The International 2013 Pass
266691076,1375912949,true,13,70388657,The International 2013 Pass
266691076,1375912949,true,66,87278757,The International 2013 Pass
266691076,1375912949,true,54,89625472,The International 2013 Pass
266691076,1375912949,true,86,82262664,The International 2013 Pass
266691076,1375912949,true,29,86723143,The International 2013 Pass
266691076,1375912949,false,63,89871557,The International 2013 Pass
266691076,1375912949,false,21,89330493,The International 2013 Pass
266691076,1375912949,false,16,89249333,The International 2013 Pass
266691076,1375912949,false,80,91644707,The International 2013 Pass
266691076,1375912949,false,62,93616251,The International 2013 Pass
266726957,1375917142,false,5,94155156,The International 2013 Pass
266726957,1375917142,false,83,19672354,The International 2013 Pass
266726957,1375917142,false,63,100317750,The International 2013 Pass
266726957,1375917142,false,53,8712306,The International 2013 Pass
266726957,1375917142,false,47,21265941,The International 2013 Pass
266726957,1375917142,true,72,88508515,The International 2013 Pass
266726957,1375917142,true,54,89230834,The International 2013 Pass
